"pIC50","MDEC.23","MLogP","nC","LipoaffinityIndex","VP.5","ATSp4","ATSp5","VP.4","C1SP2","ATSp2","ATSp1","VP.3","ATSp3","maxsOH","VP.2","VP.6","BCUTp.1h","AMR","apol","VP.1"
8,22.40546524,2.89,16,6.863348035,1.624223128,2210.569457,1692.008969,2.422694905,0,1594.685479,1350.687607,3.400207533,2241.3474,9.485099069,4.817582111,0.906994673,10.77153751,85.5956,39.278723,6.22826192
7.444,22.13962266,2.78,16,6.94306661,1.746302427,2613.576829,1999.210633,2.705019375,0,1802.210938,1516.764381,3.907285755,2568.613948,9.797923458,5.283899441,1.039321286,10.83266946,90.3118,40.79193,6.71785836
6.759,22.40546524,3,17,6.822020438,1.655974881,2219.289018,1764.939833,2.319058173,0,1562.357011,1322.63329,3.319939389,2200.261713,9.51003734,4.630819268,0.883626949,10.39493344,87.5229,41.661102,6.273687646
7.398,22.40546524,3.11,17,7.35804477,1.60179193,2138.937395,1639.250264,2.372410702,0,1538.959517,1304.98214,3.344819155,2167.547946,9.463448149,4.745457055,0.890063143,10.42239934,85.1614,40.859102,6.161315211
7.398,22.13962266,3,17,7.440436294,1.723871229,2539.242942,1942.670402,2.654735172,0,1745.729299,1470.535098,3.851897377,2493.312589,9.791380248,5.211774385,1.022389756,10.53593086,89.8776,42.372309,6.650911651
7.036,22.28322106,2.89,16,7.115403731,1.508588806,1938.446307,1426.829648,2.099156191,0,1417.082509,1199.805141,3.104839777,1987.444852,9.406137331,4.412423505,0.811468006,10.11182456,81.0072,37.655723,5.850297447
6.845,22.12704552,2.78,16,7.191750049,1.630668105,2332.789796,1720.209771,2.381480661,0,1622.239426,1364.246782,3.611918,2309.925592,9.734069429,4.878740835,0.943329429,10.35818117,85.7234,39.16893,6.339893887
6.971,22.28322106,2.89,16,6.848925444,1.639449572,2136.39175,1581.042264,2.279698821,0,1565.76628,1330.314357,3.407573093,2190.129636,9.606024995,4.819623632,0.897519518,10.34379269,85.5956,39.278723,6.22826192
6.449,22.12704552,2.78,16,6.929150636,1.761528871,2535.19166,1881.235031,2.562023292,0,1772.158828,1495.622705,3.914651315,2515.087981,9.789063818,5.285940962,1.029380941,10.48983286,90.3118,40.79193,6.71785836
7.036,21.88589007,2.78,16,7.521137823,1.521237491,2026.706443,1520.011284,2.144876001,0,1443.537048,1214.414765,3.174052821,2046.458254,9.392941738,4.534731756,0.829224297,10.10059161,81.135,37.54593,5.95594635
6.285,21.65412933,2.67,16,7.591855223,1.64331679,2421.3761,1813.976848,2.427200471,0,1648.763155,1378.886115,3.681131044,2369.115305,9.720873837,5.001049087,0.961085721,10.35675845,85.8512,39.059137,6.445542791
7.658,22.17458729,2.89,16,6.905556319,1.522092089,1975.483859,1514.50194,2.120983098,0,1424.575278,1203.612071,3.088047013,2005.796712,9.377110701,4.410381984,0.811591283,10.07653057,81.0072,37.655723,5.850297447
7.678,22.4135464,2.78,16,7.268553167,1.540476662,2065.223408,1589.057587,2.153563855,0,1451.330869,1218.381845,3.16842356,2065.520747,9.363915108,4.529698703,0.826498271,10.08936025,81.135,37.54593,5.95594635
7.398,21.17542047,2.78,16,6.968941895,1.636843011,2387.842461,1857.500383,2.443824801,0,1633.526086,1369.973005,3.56911251,2337.570424,9.705042799,4.879690846,0.938106459,10.31410306,85.7234,39.16893,6.339893887
6.903,21.31961304,2.67,16,7.326309824,1.655227584,2477.904674,1932.557532,2.476405558,0,1660.350145,1384.772127,3.649489057,2397.468962,9.691847207,4.999007565,0.953013447,10.31268576,85.8512,39.059137,6.445542791
7.523,22.17458729,2.89,16,6.886498509,1.731252024,2263.249044,1754.13732,2.402195067,0,1611.909648,1361.692743,3.400756022,2276.468246,9.56195295,4.817582111,0.945214757,10.58828539,85.5956,39.278723,6.22826192
7.367,21.17542047,2.78,16,6.957501522,1.838514498,2720.215374,2140.055561,2.824870714,0,1838.160544,1540.757636,3.867203691,2638.561752,9.889885049,5.286890973,1.069293628,11.33758601,90.3118,40.79193,6.71785836
6.979,24.53321862,3,17,6.004361052,1.639042037,2269.486266,1821.39023,2.25888192,0,1585.382195,1335.261357,3.258981498,2241.206014,9.529888478,4.587922887,0.89503351,10.4585313,85.8579,39.958723,6.134922008
6.678,24.8650694,2.89,17,6.365723821,1.65742661,2360.459064,1897.890456,2.291462677,0,1612.393714,1350.151569,3.339358045,2301.577482,9.516692886,4.707239606,0.909547186,10.44715658,85.9857,39.84893,6.240570912
6.883,23.86899709,2.89,17,5.890158105,1.934393682,2902.264131,2349.545052,2.894283015,0,1925.480379,1611.5726,4.157818338,2766.952103,9.87537459,5.472265545,1.138033367,11.6565877,93.3921,42.34193,7.039552245
6.963,23.86899709,2.89,17,6.043793621,1.782115319,2721.42081,2212.578965,2.593516586,0,1808.363883,1511.662554,3.737687124,2597.722345,9.857820577,5.057231749,1.018940261,11.07808697,90.5741,41.47193,6.624518449
6.524,24.11356247,2.78,17,6.399527472,1.800499892,2812.71622,2289.58024,2.626097343,0,1835.443945,1526.582151,3.818063672,2658.268676,9.844624985,5.176548468,1.033453937,11.07666516,90.7019,41.362137,6.730167352
6.506,24.11356247,2.78,17,6.655678893,1.661822484,2507.452343,2054.025353,2.352194287,0,1645.755554,1368.291578,3.435457064,2377.384621,9.428729923,4.798583995,0.924997797,10.44146877,86.1135,39.739137,6.352202879
6.636,24.8650694,2.89,17,6.274099445,1.683328471,2371.404854,1905.590994,2.325241224,1,1620.365532,1356.302033,3.377871453,2312.846058,9.510173612,4.754954004,0.92631761,10.43953146,86.081,40.217723,6.291341509
6.595,24.8650694,3.11,18,8.36896821,1.747517055,2520.833396,2058.307972,2.396619226,1,1708.893479,1437.432128,3.470817709,2435.221473,9.591806265,4.841227019,0.974059818,10.62053386,89.9343,42.509309,6.463887539
6.629,24.8650694,3.11,18,8.245157996,1.894597609,2498.503173,2040.996617,2.568520074,0,1693.302228,1424.8817,3.685482389,2413.116695,9.626103317,5.060552871,1.079270251,10.55947224,90.1376,43.842895,6.827624286
6.465,26.5104108,3.22,19,8.115092696,1.770663888,2567.74066,2163.007017,2.437049672,0,1735.314018,1461.788745,3.478575407,2466.017405,9.650621458,4.970436207,1.009852107,10.59265825,93.8526,44.269309,6.766964114
7.585,24.89295582,2.89,17,6.28512363,1.64195072,2384.472165,1962.138835,2.331972865,0,1618.108775,1353.05032,3.322016792,2315.610898,9.514003705,4.705198085,0.915898004,10.43578144,85.9857,39.84893,6.240570912
6.73,24.5630389,2.78,17,6.688201399,1.675672061,2474.25323,2037.263641,2.351395926,0,1644.946216,1367.849463,3.405847663,2375.406654,9.500808112,4.824514804,0.924983672,10.42440675,86.1135,39.739137,6.346219815
7.076,24.28016797,3,17,6.036766171,1.605608831,2232.135152,1768.629617,2.267964101,0,1573.105342,1326.900073,3.260160171,2218.313595,9.580166256,4.587922887,0.883583762,10.43947807,85.8579,39.958723,6.134922008
7.018,24.68775365,2.89,17,6.393818254,1.623494816,2322.567575,1844.280651,2.300544858,0,1600.004393,1341.736895,3.340536718,2278.401257,9.566970664,4.707239606,0.90067776,10.43663406,85.9857,39.84893,6.240570912
6.936,24.11623124,2.78,17,6.279002743,1.983656004,2938.421693,2318.88387,2.793029969,0,1931.171137,1611.746223,4.28702057,2793.007838,9.912456775,5.588590733,1.192579466,11.29601943,93.5199,42.232137,7.145201148
6.391,24.11623124,3,18,6.91693621,1.774231392,2679.000914,2130.029659,2.513316533,0,1756.789401,1465.949165,3.780479751,2541.623928,9.854007701,5.106610227,1.027939066,10.75100598,90.2677,42.942516,6.663220642
7.009,23.80195183,2.89,17,6.088583631,1.78543432,2672.070611,2114.063107,2.519587751,0,1789.915512,1499.041797,3.770461321,2566.94009,9.908098355,5.054240217,1.033713489,10.92847634,90.5741,41.47193,6.624518449
7.26,24.11623124,2.78,17,6.440006795,1.803320304,2762.830591,2190.233119,2.552168507,0,1816.884212,1513.908556,3.850837868,2627.204902,9.894902763,5.173556936,1.050807487,10.92563271,90.7019,41.362137,6.730167352
6.745,26.19781648,3.22,19,8.112916536,1.736531003,2515.843683,2088.051685,2.446131853,0,1717.784594,1449.57959,3.47975408,2433.937507,9.745825539,4.970436207,0.996979028,10.68944377,93.8526,44.269309,6.766964114
7.137,24.68775365,2.89,17,6.301737191,1.643153333,2332.346642,1850.699035,2.333734068,1,1607.456827,1347.511813,3.379050126,2288.796214,9.559192886,4.754954004,0.916089679,10.42138456,86.081,40.217723,6.291341509
6.278,24.68775365,3.11,18,8.358321525,1.706027278,2469.917289,1987.544623,2.405112071,1,1691.47194,1425.243287,3.471996382,2403.354195,9.670303997,4.841227019,0.95011037,10.74563052,89.9343,42.509309,6.463887539
6.947,24.68775365,3.11,18,8.230923516,1.84051208,2449.792373,1972.728475,2.576024295,0,1676.858284,1413.405717,3.686661062,2382.890534,9.718081775,5.060552871,1.030889088,10.6612552,90.1376,43.842895,6.827624286
6.676,21.74741499,3,16,6.773961306,1.490702821,1848.509715,1351.942054,2.066575434,0,1390.283441,1185.012876,3.02446323,1927.616602,9.419332923,4.293106786,0.794623302,10.12305915,80.8794,37.765516,5.744648544
5.838,21.14030078,3,16,6.623132516,1.46167289,1918.276072,1448.600917,2.131624901,0,1408.938922,1197.008343,3.036885404,1959.40783,9.736778996,4.26338182,0.784883799,10.16716918,80.8794,37.765516,5.750631608
7.658,21.32948194,3,16,6.673920541,1.461174301,1904.70134,1400.320507,2.100030547,0,1402.313005,1192.643045,3.05803583,1949.655684,9.735997103,4.259927496,0.798407027,10.13812876,80.8794,37.765516,5.750631608
6.638,21.56584491,3,16,6.722833021,1.49120141,1861.980287,1400.024661,2.098169788,0,1396.883675,1189.362033,3.003312804,1937.326929,9.490986237,4.296561109,0.781100074,10.15211033,80.8794,37.765516,5.744648544
5.871,19.57868015,3.11,16,7.856047621,1.458514396,1747.257389,1284.495903,2.043298153,0,1334.550208,1142.02216,2.930947587,1830.767363,9.416578102,4.112258165,0.747655419,10.06987354,79.2739,36.963516,5.610358144
6.355,21.68551314,3,16,6.757260248,1.48409863,1851.645013,1356.590276,2.067572612,0,1391.859994,1186.079368,3.02446323,1929.853181,9.495037163,4.293106786,0.806796607,10.13812823,80.8794,37.765516,5.744648544
5.578,21.49317418,3,16,6.706472223,1.484597219,1865.156439,1404.77379,2.099166966,0,1398.480166,1190.441469,3.003312804,1939.590618,9.495819056,4.296561109,0.79327338,10.16716869,80.8794,37.765516,5.744648544
5.468,19.6016678,3.11,16,7.838358238,1.451910205,1750.313527,1289.051898,2.044295331,0,1336.10179,1143.07222,2.930947587,1832.953139,9.49170383,4.112258165,0.759828725,10.08457682,79.2739,36.963516,5.610358144
6.195,19.98979916,3.11,16,7.920758347,1.445097779,1731.083991,1238.905997,2.022763563,0,1328.99694,1138.514869,2.950103659,1819.795083,9.275338075,4.108803842,0.762387992,10.10799992,79.2739,36.963516,5.610358144
7.041,21.65412933,2.89,16,6.855936542,1.61278212,2242.52313,1644.799419,2.348899905,0,1595.370471,1349.424461,3.531541453,2249.919296,9.747265022,4.759424116,0.926484726,10.35960405,85.5956,39.278723,6.234244984
6.575,21.65412933,2.89,16,6.786279535,1.746493054,2396.664986,1747.775968,2.607054441,0,1703.508104,1443.124315,3.967724154,2402.63625,9.764819034,5.174457913,1.050569913,11.10192735,88.4136,40.148723,6.649278781
7.114,21.65412933,2.89,16,6.997364619,1.491013766,1983.551866,1467.992233,2.113802802,0,1421.390083,1202.0275,3.134317019,1997.834133,9.33136996,4.381459643,0.81348238,10.09359274,81.0072,37.655723,5.856280511
5.853,23.85215133,3,17,6.061935355,1.580214445,2252.284927,1737.922191,2.26925694,0,1571.140185,1325.188499,3.310247467,2216.991084,9.67511996,4.554280805,0.867744799,10.18911091,85.8579,39.958723,6.140905073
5.91,31.58485631,3.66,22,9.654915299,2.209620364,3161.331956,2734.121507,3.059961059,0,2120.705833,1775.988953,4.260908271,3019.984789,10.35105817,5.80850281,1.21715439,11.1451162,109.395,50.992688,7.827981877
6.55,21.65412933,3.11,17,7.33821442,1.59121398,2170.578574,1598.926606,2.307258484,0,1538.880169,1303.861564,3.461183335,2171.811364,9.70636996,4.692477406,0.906469259,10.20375558,85.1614,40.859102,6.167298275
6.054,21.65412933,3,17,6.804456097,1.622858963,2249.416605,1752.222306,2.33774691,0,1561.603908,1321.23677,3.35435466,2202.677936,9.77261996,4.600725697,0.883771877,10.19357927,87.5229,41.661102,6.27967071
7.62,22.40546524,2.89,16,7.028417385,1.497582164,1961.023809,1488.241726,2.138802799,0,1422.496606,1202.556417,3.087498524,2000.724307,9.403448149,4.410381984,0.811403463,10.10059143,81.0072,37.655723,5.850297447
7.201,36.90574697,4.21,29,14.64483916,4.797136702,5153.280553,4700.765095,6.128371587,0,3295.854901,2731.309841,7.854014291,4772.183286,10.06846088,9.787718551,2.910369281,12.63085232,141.7054,77.146169,12.48584192
7.161,33.62627796,3.99,27,13.73436272,3.829189501,4722.954339,4323.591067,5.020842632,0,3021.6455,2518.086717,6.976355927,4364.513255,10.02610951,8.931773369,2.30644068,12.62461717,139.8538,72.292583,11.28592973
7.42,34.37401773,4.1,28,14.35729497,3.893412353,4895.730487,4507.767626,5.437426193,0,3115.440382,2600.63632,7.187944551,4488.511518,10.04395674,9.079755463,2.406856414,12.62707355,144.1476,75.386169,11.86205068
6.79,34.74447702,4.1,28,14.37994003,4.001792185,4908.284942,4529.530174,5.359253634,0,3122.660801,2605.901508,7.265031062,4499.365141,10.04643831,9.1448238,2.436156187,12.62952962,142.7654,75.386169,11.82393453
6.733,31.97786842,3.88,26,13.04249655,3.689207737,4474.721791,4129.38237,4.802531918,0,2886.580047,2407.621181,6.51995124,4151.147339,10.00471516,8.446452901,2.201124075,12.61479254,135.2694,69.198997,10.85836005
6.975,36.22433173,4.1,27,13.72532973,4.000033119,4515.296871,4161.859303,5.162840985,0,2916.795094,2432.710828,6.884874031,4192.50442,10.0102248,8.80881288,2.397732985,12.6252614,131.0252,70.52579,11.10746943
7.06,38.14941081,3.99,27,13.86941301,4.017323216,4578.183597,4199.004159,5.17593776,0,2939.822257,2445.565402,6.955306633,4246.421682,9.999090732,8.949680501,2.430099371,12.62241776,131.153,70.415997,11.20713527
6.788,38.11773046,3.99,27,13.81208252,4.017136007,4585.48341,4241.909818,5.19814679,0,2943.130611,2447.222768,6.93688115,4251.341435,9.997029208,8.953134825,2.425611604,12.61957401,131.153,70.415997,11.20713527
6.967,38.11773046,3.99,27,12.40388609,4.029541045,4645.228892,4303.434014,5.215051061,0,2983.632409,2483.009383,6.958417921,4308.154066,10.0683064,8.993115824,2.435764549,12.65466783,132.6307,71.32779,11.24175983
6.772,33.91551808,3.77,26,11.73668743,3.718715662,4604.594276,4270.857736,4.854741994,0,2953.39982,2457.907923,6.593495129,4266.761222,10.06279676,8.630755845,2.239155639,12.64419897,136.8749,70.000997,10.99265045
7.081,35.77039051,3.99,28,13.0460761,3.847619099,4922.895334,4565.763411,5.286609827,0,3149.065246,2628.708555,7.134777167,4539.541007,10.09700973,9.457196734,2.426856648,12.64911168,146.3735,76.188169,11.95833628
6.924,36.11342147,4.1,29,13.71303492,4.094803014,4959.56289,4692.59082,5.495135315,0,3208.731408,2688.444033,7.085856561,4598.353385,10.11092981,10.02193494,2.437905093,12.64911189,150.1582,79.281755,12.42461345
6.91,38.44758945,4.21,30,14.02636634,4.425475532,5171.931735,4907.502302,6.404770813,0,3395.226768,2819.958823,8.245573674,4899.453573,10.13205784,10.30172924,2.825825416,12.65119047,146.2225,81.041755,13.12013232
6.752,38.85634484,4.32,31,14.71432496,5.037847967,5402.878986,5017.451795,6.581547508,0,3487.452899,2906.823104,8.495573674,5005.259231,10.14594673,10.65528263,2.917112509,12.6518993,149.1341,84.135341,13.62013232
7.745,32.20886544,4.1,29,14.23036379,4.89271029,5323.271736,4489.987846,6.507603969,0,3534.87658,2907.946428,8.170831275,5210.901669,10.01749171,10.36401494,3.413574813,12.97834144,148.1857,77.74779,13.14358035
8.476,32.87776931,3.99,29,12.76416885,4.945031244,5484.125876,4670.825669,6.538737714,0,3609.216512,2962.706536,8.246918008,5347.163333,10.17754202,10.54831788,3.460905387,13.0371537,149.7912,78.54979,13.27787075
7.289,30.80121494,3.66,25,12.04668693,3.912591153,4700.380379,4172.567951,5.201294729,0,3150.061069,2570.615455,6.603133807,4732.599847,9.961322978,8.911436514,2.719336506,12.97746663,138.5083,66.707032,10.905552
7.745,31.36612317,3.55,25,10.61197282,3.964912106,4861.199382,4353.349644,5.232428475,0,3224.392026,2625.369517,6.67922054,4868.841529,10.11471613,9.095739458,2.766667081,13.03627891,140.1138,67.509032,11.0398424
7.241,31.26689838,3.88,27,13.25159514,4.014953227,4922.016591,4343.530014,5.687654552,0,3299.699644,2710.791222,7.366575168,4905.975197,9.989474543,9.135043311,2.753012572,12.9780811,147.0959,72.894204,12.05779391
7.506,31.82920037,3.77,27,11.80178955,4.067274181,5082.859218,4524.350133,5.718788298,0,3374.03666,2765.549389,7.442661901,5042.230386,10.14630404,9.319346256,2.800343147,13.03689337,148.7014,73.696204,12.19208431
6.9,31.74155868,3.77,27,12.05184093,4.43357634,4995.121622,4370.471771,5.972590592,0,3383.607847,2763.074828,7.57585283,5041.931447,9.999486171,9.562173811,2.900473641,12.97806785,147.5828,72.362618,12.22093061
8,32.34562184,3.66,27,10.59901008,4.485897293,5155.964449,4551.29214,6.003724338,0,3457.945057,2817.833053,7.651939563,5178.187094,10.15748029,9.746476755,2.947804215,13.03688012,149.1883,73.164618,12.35522101
7.409,31.94236553,3.99,28,13.55912497,4.76771029,5048.393313,4404.37846,6.330827273,0,3440.665661,2817.02473,7.920831275,5108.927547,10.00502634,10.01046155,3.022262917,12.97816403,145.2741,74.654204,12.64358035
8.547,32.5750603,3.88,28,12.0994705,4.820031244,5209.239898,4585.205022,6.361961019,0,3515.003855,2871.783627,7.996918008,5245.185405,10.16365313,10.19476449,3.069593491,13.0369763,146.8796,75.456204,12.77787075
7.565,31.74155868,3.88,27,12.88788615,4.293368641,4858.443305,4327.412308,6.154050578,0,3358.169046,2737.660394,7.670831275,5019.050786,9.992560963,9.656908156,2.910459518,12.97798666,142.3625,71.560618,12.14358035
8.222,32.34562184,3.77,27,11.43477215,4.345689595,5019.28253,4508.227694,6.185184324,0,3432.505517,2792.41809,7.746918008,5155.304864,10.14976424,9.8412111,2.957790092,13.03679893,143.968,72.362618,12.27787075
5.751,18.96361137,2.78,15,5.764664192,1.34637066,1763.655141,1293.713401,1.905941472,0,1329.379109,1134.677741,2.835848505,1840.302565,9.391555145,4.120369837,0.697081134,9.781552515,78.8567,36.438723,5.61451187
6.199,18.57449427,2.67,15,5.826492082,1.464178967,2147.150524,1575.887915,2.172337329,0,1530.617281,1296.344389,3.345443254,2155.501812,9.719487244,4.586687167,0.811275226,10.19284239,83.5729,37.95193,6.104108311
5.943,18.57449427,2.67,15,5.735555939,1.591138511,2297.685246,1676.052232,2.416989085,0,1636.987323,1388.698629,3.781625956,2305.198808,9.737041256,5.001720964,0.919084949,11.02239294,86.3909,38.82193,6.519142107
6.672,19.07748716,2.67,15,5.857054048,1.573713555,2165.761499,1684.699541,2.207434368,0,1546.281356,1308.058394,3.217563658,2179.821899,9.534175173,4.644845162,0.830297947,10.28606015,83.5729,37.95193,6.098125246
6.609,19.08437084,2.56,15,6.236088485,1.590001277,2255.839597,1759.765776,2.241468042,0,1573.102453,1322.853786,3.297940205,2239.720122,9.52097958,4.764161881,0.84330335,10.28321053,83.7007,37.842137,6.20377415
6.674,19.07748716,2.67,15,5.807497034,1.788839881,2331.613361,1821.760373,2.487132095,0,1659.452039,1406.00773,3.560941981,2338.536176,9.541976956,5.091981934,0.96135425,11.44301006,86.3909,38.82193,6.513159043
6.548,19.08437084,2.56,15,6.139719287,1.805127603,2422.748584,1898.509175,2.521165769,0,1686.493811,1420.908398,3.641318528,2398.98556,9.528781364,5.211298653,0.971684405,11.44016795,86.5187,38.712137,6.618807946
